gtfsId,name,lat,lon,location,zoneId,mode,duration,walk_distance
HSL:1020116,Rautatientori,60.17108,24.94283,"60.17108, 24.94283",A,BUS,2.0,139.0
HSL:1020115,Rautatientori,60.17141,24.94266,"60.17141, 24.94266",A,BUS,2.0,156.0
HSL:1020117,Rautatientori,60.17133,24.94277,"60.17133, 24.94277",A,BUS,2.0,147.0
HSL:1020119,Rautatientori,60.17095,24.94308,"60.17095, 24.94308",A,BUS,2.0,168.0
HSL:6080204,Annebergintie,60.054922,24.376973,"60.054922, 24.376973",D,BUS,65.0,465.0
HSL:6080205,Annebergintie,60.055292,24.376925,"60.055292, 24.376925",D,BUS,65.0,502.0
HSL:6080206,Kanelikuja,60.05687,24.379203,"60.05687, 24.379203",D,BUS,65.0,465.0
HSL:6080207,Pippurintie,60.059462,24.382783,"60.059462, 24.382783",D,BUS,65.0,465.0
HSL:6080201,Jeggarsintie,60.040332,24.415732,"60.040332, 24.415732",D,BUS,69.0,514.0
HSL:6080202,Upinniementie 897,60.048668,24.37264,"60.048668, 24.37264",D,BUS,67.0,465.0
HSL:6080203,Upinniementie 897,60.049887,24.373005,"60.049887, 24.373005",D,BUS,69.0,601.0
HSL:1020105,Kaisaniemenpuisto,60.17502,24.95049,"60.17502, 24.95049",A,BUS,7.0,290.0
HSL:1020104,Rautatientori,60.17034,24.94382,"60.17034, 24.94382",A,BUS,2.0,150.0
HSL:1020106,Kaisaniemenpuisto,60.17348,24.94914,"60.17348, 24.94914",A,BUS,4.0,100.0
HSL:6080208,Pippurintie,60.060075,24.38244,"60.060075, 24.38244",D,BUS,66.0,534.0
HSL:6080209,Pippurniemi,60.063675,24.385032,"60.063675, 24.385032",D,BUS,64.0,465.0
HSL:9670500,Berga,60.358509,25.000551,"60.358509, 25.000551",D,BUS,47.0,461.0
HSL:6080210,Pippurniemi,60.064062,24.385022,"60.064062, 24.385022",D,BUS,65.0,504.0
HSL:6080215,Mattbyntie,60.08485,24.433555,"60.08485, 24.433555",D,BUS,91.0,2108.0
HSL:6080216,Eestinkylä,60.088725,24.457948,"60.088725, 24.457948",D,BUS,62.0,481.0
HSL:6080217,Eestinkylä,60.089493,24.457315,"60.089493, 24.457315",D,BUS,63.0,589.0
HSL:6080218,Haukipää,60.036183,24.402558,"60.036183, 24.402558",D,BUS,71.0,538.0
HSL:6080211,Susisuontie,60.06665,24.431917,"60.06665, 24.431917",D,BUS,66.0,481.0
HSL:6080212,Kärras,60.082848,24.45193,"60.082848, 24.45193",D,BUS,70.0,942.0
HSL:6080213,Kärras,60.08318,24.451565,"60.08318, 24.451565",D,BUS,71.0,981.0
HSL:6080214,Mattbyntie,60.084727,24.433527,"60.084727, 24.433527",D,BUS,91.0,2110.0
HSL:6080219,Jeggarsintie,60.040103,24.415452,"60.040103, 24.415452",D,BUS,69.0,481.0
HSL:6080220,Hilatorppa,60.04629,24.415462,"60.04629, 24.415462",D,BUS,68.0,485.0
HSL:6080221,Hilatorppa,60.04626,24.41565,"60.04626, 24.41565",D,BUS,68.0,481.0
HSL:9670518,Jusslansuora,60.339312,25.003986,"60.339312, 25.003986",C,BUS,45.0,524.0
HSL:6080226,Artur Lindholmin tie,60.07995,24.447652,"60.07995, 24.447652",D,BUS,64.0,513.0
HSL:6080227,Frasibäckintie,60.049045,24.417257,"60.049045, 24.417257",D,BUS,,
HSL:6080228,Frasibäckintie,60.048772,24.41683,"60.048772, 24.41683",D,BUS,68.0,519.0
HSL:6080229,Niittylammentie,60.051677,24.416898,"60.051677, 24.416898",D,BUS,72.0,785.0
HSL:6080222,Kelokuja,60.060508,24.424883,"60.060508, 24.424883",D,BUS,67.0,487.0
HSL:9670514,Jussla,60.342295,25.003129,"60.342295, 25.003129",C,BUS,48.0,730.0
HSL:6080223,Kelokuja,60.06042,24.425005,"60.06042, 24.425005",D,BUS,67.0,481.0
HSL:9670515,Jusslansuora,60.340337,25.003756,"60.340337, 25.003756",C,BUS,45.0,582.0
HSL:6080224,Susisuontie,60.066498,24.431138,"60.066498, 24.431138",D,BUS,67.0,527.0
HSL:1020169,Kaisaniemenpuisto,60.173545,24.94981,"60.173545, 24.94981",A,BUS,4.0,137.0
HSL:9670512,Jussla,60.342071,25.005156,"60.342071, 25.005156",C,BUS,48.0,671.0
HSL:9670513,Jussla,60.343194,25.003081,"60.343194, 25.003081",C,BUS,48.0,736.0
HSL:6080225,Artur Lindholmin tie,60.080037,24.44822,"60.080037, 24.44822",D,BUS,64.0,481.0
HSL:1070425,Tarkk´ampujankatu,60.161023,24.947501,"60.161023, 24.947501",A,TRAM,10.0,341.0
HSL:1122196,Porvoonkatu,60.189145,24.946951,"60.189145, 24.946951",A,BUS,18.0,381.0
HSL:1070424,Eiran sairaala,60.158017,24.9419,"60.158017, 24.9419",A,TRAM,12.0,130.0
HSL:1070422,Kapteeninkatu,60.15825,24.94543,"60.15825, 24.94543",A,TRAM,11.0,35.0
HSL:1070421,Kapteeninkatu,60.15823,24.94513,"60.15823, 24.94513",A,TRAM,12.0,83.0
HSL:1070420,Neitsytpolku,60.158483,24.949833,"60.158483, 24.949833",A,TRAM,13.0,84.0
HSL:1171127,Uutiskatu,60.203281,24.919213,"60.203281, 24.919213",A,BUS,23.0,1005.0
HSL:1070419,Neitsytpolku,60.1585,24.94946,"60.1585, 24.94946",A,TRAM,12.0,58.0
HSL:1070418,Kaivopuisto,60.15956,24.95505,"60.15956, 24.95505",A,TRAM,13.0,469.0
HSL:1070417,Kaivopuisto,60.159542,24.95471,"60.159542, 24.95471",A,TRAM,13.0,483.0
HSL:1171126,Uutiskatu,60.203426,24.919147,"60.203426, 24.919147",A,BUS,23.0,984.0
HSL:9670521,Kulomäentien ramppi,60.34271,25.003802,"60.34271, 25.003802",C,BUS,47.0,690.0
HSL:6080230,Sandalinkuja,60.069548,24.440776,"60.069548, 24.440776",D,BUS,65.0,496.0
HSL:1171120,Eläintarha,60.19249,24.93084,"60.19249, 24.93084",A,BUS,20.0,157.0
HSL:1171121,Ilmalantori,60.205915,24.91852,"60.205915, 24.91852",A,BUS,20.0,831.0
HSL:6080231,Sandalinkuja,60.069733,24.440945,"60.069733, 24.440945",D,BUS,65.0,493.0
HSL:6080232,Piisamipolku,60.07481,24.443197,"60.07481, 24.443197",D,BUS,65.0,481.0
HSL:1171122,Auroran sairaala,60.191432,24.925502,"60.191432, 24.925502",A,BUS,20.0,129.0
HSL:9670507,Hoechst,60.33588,25.003993,"60.33588, 25.003993",C,BUS,44.0,509.0
HSL:9670508,Högberg,60.343363,25.020459,"60.343363, 25.020459",C,BUS,43.0,554.0
HSL:9670505,Firanlähteentie,60.364502,25.009361,"60.364502, 25.009361",D,BUS,49.0,528.0
HSL:9670506,Hoechst,60.336877,25.004063,"60.336877, 25.004063",C,BUS,45.0,576.0
HSL:9670503,Fira,60.368584,25.011852,"60.368584, 25.011852",D,BUS,50.0,619.0
HSL:6080233,Piisamipolku,60.077633,24.445605,"60.077633, 24.445605",D,BUS,68.0,794.0
HSL:9670504,Firanlähteentie,60.365182,25.00855,"60.365182, 25.00855",D,BUS,49.0,561.0
HSL:6080234,Piisamipolku,60.084371,24.428774,"60.084371, 24.428774",D,BUS,86.0,1818.0
HSL:9670501,Berga,60.358831,25.001472,"60.358831, 25.001472",D,BUS,53.0,901.0
HSL:9670502,Fira,60.368227,25.010802,"60.368227, 25.010802",D,BUS,48.0,460.0
HSL:1070414,Johanneksenkirkko,60.1628,24.94603,"60.1628, 24.94603",A,TRAM,8.0,368.0
HSL:6170279,Kuovintie,60.289078,24.445167,"60.289078, 24.445167",D,BUS,71.0,1498.0
HSL:9670509,Högberg,60.343606,25.022086,"60.343606, 25.022086",C,BUS,44.0,592.0
HSL:9670511,Jussla,60.341781,25.004458,"60.341781, 25.004458",C,BUS,44.0,458.0
HSL:1020140,Kaivokatu,60.17022,24.93943,"60.17022, 24.93943",A,BUS,2.0,137.0
HSL:6170269,Metsäpirtintie,60.292491,24.453375,"60.292491, 24.453375",D,BUS,75.0,511.0
HSL:1171105,Ilmalanrinne,60.20793,24.91536,"60.20793, 24.91536",A,BUS,19.0,735.0
HSL:6170272,Kovermäentie,60.286008,24.425179,"60.286008, 24.425179",D,BUS,71.0,1887.0
HSL:6170277,Nysätie,60.283003,24.421107,"60.283003, 24.421107",D,BUS,64.0,1428.0
HSL:6170275,Takkumäentie,60.280038,24.415989,"60.280038, 24.415989",D,BUS,58.0,964.0
HSL:1171104,Ilmalanrinne,60.20791,24.91521,"60.20791, 24.91521",A,BUS,19.0,759.0
HSL:1020130,Elielinaukio,60.171622,24.939018,"60.171622, 24.939018",A,BUS,3.0,235.0
HSL:1020132,Elielinaukio,60.171921,24.939716,"60.171921, 24.939716",A,BUS,3.0,247.0
HSL:9670527,Mätäkivi,60.353749,25.008657,"60.353749, 25.008657",C,BUS,46.0,473.0
HSL:1020131,Elielinaukio,60.171741,24.939733,"60.171741, 24.939733",A,BUS,3.0,214.0
HSL:9670525,Maraton,60.34703,25.003354,"60.34703, 25.003354",C,BUS,45.0,459.0
HSL:9670526,Mätäkivi,60.354703,25.009253,"60.354703, 25.009253",C,BUS,47.0,568.0
HSL:1020133,Elielinaukio,60.171801,24.939727,"60.171801, 24.939727",A,BUS,3.0,222.0
HSL:9670523,Maantiekylä,60.342142,25.002158,"60.342142, 25.002158",C,BUS,46.0,569.0
HSL:1020135,Elielinaukio,60.171861,24.939722,"60.171861, 24.939722",A,BUS,3.0,230.0
HSL:9670524,Maraton,60.347829,25.004667,"60.347829, 25.004667",C,BUS,46.0,600.0
HSL:6170263,Perälänjärventie,60.286152,24.44264,"60.286152, 24.44264",D,BUS,66.0,1103.0
HSL:6170262,Takkumäentie,60.279897,24.415517,"60.279897, 24.415517",D,BUS,58.0,937.0
HSL:6170266,Kuovintie,60.289289,24.445075,"60.289289, 24.445075",D,BUS,71.0,1524.0
HSL:1070427,Johanneksenkirkko,60.16332,24.94539,"60.16332, 24.94539",A,TRAM,7.0,301.0
HSL:9040506,Kerava,60.404628,25.106581,"60.404628, 25.106581",D,RAIL,28.0,202.0
HSL:1070426,Kirurgi,60.16211,24.94831,"60.16211, 24.94831",A,TRAM,8.0,299.0
HSL:6170264,Perälänjärventie,60.285963,24.442213,"60.285963, 24.442213",D,BUS,65.0,1067.0
HSL:9670532,Pakkasraitti,60.339602,25.022537,"60.339602, 25.022537",C,BUS,41.0,513.0
HSL:9040505,Kerava,60.404596,25.106474,"60.404596, 25.106474",D,RAIL,28.0,204.0
HSL:9670533,Högberg,60.342861,25.021453,"60.342861, 25.021453",C,BUS,42.0,458.0
HSL:9670530,Silfver,60.346485,25.046648,"60.346485, 25.046648",C,BUS,49.0,539.0
HSL:9040502,Kerava,60.404654,25.106132,"60.404654, 25.106132",D,RAIL,24.0,125.0
HSL:9670531,Pakkasraitti,60.339619,25.022406,"60.339619, 25.022406",C,BUS,41.0,458.0
HSL:9040501,Kerava,60.404663,25.106151,"60.404663, 25.106151",D,RAIL,24.0,124.0
HSL:1473182,Mellunmäki (M),60.238195,25.109901,"60.238195, 25.109901",B,BUS,26.0,357.0
HSL:1473183,Kallvikintie,60.23213,25.1339,"60.23213, 25.1339",B,BUS,35.0,317.0
HSL:1473180,Mellunmäki (M),60.23855,25.10968,"60.23855, 25.10968",B,BUS,25.0,313.0
HSL:6170249,Kulotie,60.280491,24.430717,"60.280491, 24.430717",D,BUS,64.0,1552.0
HSL:6170248,Metsäpirtintie,60.292442,24.453521,"60.292442, 24.453521",D,BUS,75.0,520.0
HSL:6170247,Vuoritie,60.276638,24.422396,"60.276638, 24.422396",D,BUS,57.0,963.0
HSL:6170252,Impivaarantie,60.273048,24.438664,"60.273048, 24.438664",D,BUS,55.0,829.0
HSL:9218211,Neulasniitty,60.392501,25.156707,"60.392501, 25.156707",D,BUS,53.0,976.0
HSL:9218212,Inex KT,60.382292,25.160828,"60.382292, 25.160828",D,BUS,53.0,667.0
HSL:9218210,Kostamo,60.399888,25.20157,"60.399888, 25.20157",D,BUS,54.0,351.0
HSL:6170256,Vuorenmäen koulu,60.269183,24.439668,"60.269183, 24.439668",D,BUS,53.0,780.0
HSL:9218216,Inex PT,60.375582,25.152177,"60.375582, 25.152177",D,BUS,49.0,203.0
HSL:6170254,Paasitie,60.278095,24.44017,"60.278095, 24.44017",D,BUS,63.0,1422.0
HSL:9218213,Kyllästämöntie,60.384348,25.166671,"60.384348, 25.166671",D,BUS,48.0,349.0
HSL:9218214,Kyllästämöntie,60.38417,25.166616,"60.38417, 25.166616",D,BUS,48.0,328.0
HSL:6170253,Välipurontie,60.28203,24.43686,"60.28203, 24.43686",D,BUS,58.0,515.0
HSL:1473191,Rukatunturintie,60.232995,25.122397,"60.232995, 25.122397",B,BUS,41.0,815.0
HSL:6170238,Veikkola,60.269685,24.4439,"60.269685, 24.4439",D,BUS,49.0,515.0
HSL:6170237,Kaislampi,60.288313,24.470031,"60.288313, 24.470031",D,BUS,77.0,527.0
HSL:1171156,Esterinportti,60.198524,24.928008,"60.198524, 24.928008",A,BUS,13.0,532.0
HSL:6170245,Kovermäentie,60.285907,24.423974,"60.285907, 24.423974",D,BUS,70.0,1813.0
HSL:1171157,Esterinportti,60.198175,24.927841,"60.198175, 24.927841",A,BUS,13.0,517.0
HSL:6170243,Nysätie,60.28293,24.420906,"60.28293, 24.420906",D,BUS,64.0,1425.0
HSL:1171158,Eevanmäki,60.201637,24.926433,"60.201637, 24.926433",A,BUS,18.0,886.0
HSL:1171152,Palkkatilanportti,60.196971,24.928691,"60.196971, 24.928691",A,BUS,16.0,796.0
HSL:1171153,Palkkatilanportti,60.196543,24.928839,"60.196543, 24.928839",A,BUS,15.0,666.0
HSL:1171154,Eevanmäki,60.201666,24.926457,"60.201666, 24.926457",A,BUS,17.0,857.0
HSL:1171150,Ilmalan asema,60.2085,24.91885,"60.2085, 24.91885",A,BUS,17.0,600.0
HSL:1171151,Ilmalan asema,60.207833,24.920638,"60.207833, 24.920638",A,BUS,13.0,382.0
HSL:1473162,Uussillantie,60.22755,25.12199,"60.22755, 25.12199",B,BUS,32.0,405.0
HSL:1473163,Uussillantie,60.22763,25.12171,"60.22763, 25.12171",B,BUS,31.0,323.0
HSL:6170227,Lamminpääntie,60.271035,24.437315,"60.271035, 24.437315",D,BUS,52.0,637.0
HSL:6170226,Lehtikuusentie,60.267467,24.446232,"60.267467, 24.446232",D,BUS,53.0,851.0
HSL:6170224,Lehtikuusentie,60.267322,24.445708,"60.267322, 24.445708",D,BUS,53.0,858.0
HSL:6170229,Veikkola,60.27008,24.444067,"60.27008, 24.444067",D,BUS,50.0,612.0
HSL:6170228,Lamminpääntie,60.27056,24.439,"60.27056, 24.439",D,BUS,50.0,514.0
HSL:1334189,Maljatie,60.250887,24.888992,"60.250887, 24.888992",B,BUS,36.0,750.0
HSL:1334188,Maljatie,60.251335,24.888752,"60.251335, 24.888752",B,BUS,35.0,700.0
HSL:6170234,Perälänkuja,60.283833,24.432166,"60.283833, 24.432166",D,BUS,64.0,957.0
HSL:6170233,Perälänkuja,60.2837,24.432377,"60.2837, 24.432377",D,BUS,64.0,941.0
HSL:1334183,Vanhempientie,60.25638,24.89763,"60.25638, 24.89763",B,BUS,34.0,677.0
HSL:1473168,Kallvikintie,60.2323,25.13321,"60.2323, 25.13321",B,BUS,41.0,796.0
HSL:1473164,Mellunmäentie,60.22993,25.12639,"60.22993, 25.12639",B,BUS,38.0,556.0
HSL:1473165,Mellunmäentie,60.230417,25.126925,"60.230417, 25.126925",B,BUS,34.0,325.0
HSL:1020182,Rautatientori,60.17098,24.9427,"60.17098, 24.9427",A,BUS,2.0,126.0
HSL:9206211,Immersbyn puro,60.308692,25.275154,"60.308692, 25.275154",D,BUS,62.0,461.0
HSL:9206210,Mågsintie,60.305126,25.270845,"60.305126, 25.270845",D,BUS,68.0,940.0
HSL:1020175,Rautatientori,60.17113,24.9448,"60.17113, 24.9448",A,BUS,3.0,225.0
HSL:9206215,Vanha Immersbyntie,60.293897,25.265306,"60.293897, 25.265306",D,BUS,65.0,545.0
HSL:9206214,Solåkerintie,60.313272,25.27353,"60.313272, 25.27353",D,BUS,62.0,387.0
HSL:9206213,Solåkerintie,60.313497,25.273792,"60.313497, 25.273792",D,BUS,62.0,414.0
HSL:9206212,Immersbyn puro,60.30921,25.275717,"60.30921, 25.275717",D,BUS,62.0,472.0
HSL:6170216,Takkumäki,60.282955,24.40827,"60.282955, 24.40827",D,BUS,54.0,511.0
HSL:6170215,Alitalontie,60.278958,24.412177,"60.278958, 24.412177",D,BUS,54.0,639.0
HSL:9206217,Immersbyn puro,60.308713,25.275853,"60.308713, 25.275853",D,BUS,61.0,401.0
HSL:6170214,Alitalontie,60.279164,24.411463,"60.279164, 24.411463",D,BUS,53.0,511.0
HSL:9206216,Vanha Immersbyntie,60.294184,25.265252,"60.294184, 25.265252",D,BUS,70.0,547.0
HSL:6170213,Päivärinteentie,60.277579,24.41515,"60.277579, 24.41515",D,BUS,54.0,658.0
HSL:6170217,Takkumäki,60.283153,24.408507,"60.283153, 24.408507",D,BUS,54.0,532.0
HSL:9218201,Neulasniitty,60.391825,25.15709,"60.391825, 25.15709",D,BUS,54.0,1054.0
HSL:6170223,Luoma,60.180826,24.552057,"60.180826, 24.552057",D,BUS,61.0,598.0
HSL:6170222,Luoma,60.180507,24.550487,"60.180507, 24.550487",D,BUS,70.0,1381.0
HSL:1171135,Eläintarha,60.19232,24.92817,"60.19232, 24.92817",A,BUS,20.0,1078.0
HSL:9218202,Pihkatie,60.391667,25.163828,"60.391667, 25.163828",D,BUS,61.0,1532.0
HSL:9218203,Bastukärr,60.383794,25.165494,"60.383794, 25.165494",D,BUS,46.0,208.0
HSL:1334192,Taidemaalarinkatu,60.262201,24.886778,"60.262201, 24.886778",B,BUS,34.0,484.0
HSL:9218208,Havutie,60.389152,25.16883,"60.389152, 25.16883",D,BUS,56.0,958.0
HSL:4150552,Louhela,60.270594,24.853341,"60.270594, 24.853341",B,RAIL,24.0,313.0
HSL:9218209,Kostamo,60.400255,25.200552,"60.400255, 25.200552",D,BUS,52.0,203.0
HSL:1334191,Taidemaalarinkatu,60.261947,24.887087,"60.261947, 24.887087",B,BUS,34.0,518.0
HSL:1334190,Vakkatie,60.252857,24.885282,"60.252857, 24.885282",B,BUS,31.0,378.0
HSL:4150551,Myyrmäki,60.261913,24.854831,"60.261913, 24.854831",B,RAIL,22.0,349.0
HSL:9218207,Havutie,60.3889,25.168335,"60.3889, 25.168335",D,BUS,56.0,920.0
HSL:1020171,Postitalo,60.170872,24.938492,"60.170872, 24.938492",A,BUS,3.0,243.0
HSL:9206204,Sälgkulla,60.281193,25.255843,"60.281193, 25.255843",D,BUS,63.0,622.0
HSL:9206203,Sälgkulla,60.280443,25.255197,"60.280443, 25.255197",D,BUS,62.0,526.0
HSL:9206202,Falkbergintie,60.275782,25.254043,"60.275782, 25.254043",D,BUS,68.0,2296.0
HSL:9206201,Falkbergintie,60.275788,25.253904,"60.275788, 25.253904",D,BUS,68.0,2292.0
HSL:6170205,Tuulensuunraitti,60.267927,24.456598,"60.267927, 24.456598",D,BUS,59.0,1266.0
HSL:9206208,Hampträskintie,60.298586,25.266805,"60.298586, 25.266805",D,BUS,66.0,533.0
HSL:9206207,Hampträskintie,60.29849,25.266693,"60.29849, 25.266693",D,BUS,66.0,522.0
HSL:6170204,Tuulensuunraitti,60.26733,24.45881,"60.26733, 24.45881",D,BUS,59.0,492.0
HSL:9206206,Lönnholmintie,60.289655,25.264617,"60.289655, 25.264617",D,BUS,65.0,602.0
HSL:6170203,Teollisuustie,60.265107,24.46762,"60.265107, 24.46762",D,BUS,59.0,512.0
HSL:6170202,Teollisuustie,60.265087,24.467145,"60.265087, 24.467145",D,BUS,59.0,491.0
HSL:9206205,Lönnholmintie,60.288977,25.264247,"60.288977, 25.264247",D,BUS,64.0,523.0
HSL:6170209,Puronsuuntie,60.272928,24.425825,"60.272928, 24.425825",D,BUS,52.0,606.0
HSL:6170208,Puronsuuntie,60.272485,24.427072,"60.272485, 24.427072",D,BUS,51.0,513.0
HSL:6170207,Veikkola,60.27008,24.443606,"60.27008, 24.443606",D,BUS,50.0,618.0
HSL:6170206,Veikkola,60.269694,24.444329,"60.269694, 24.444329",D,BUS,49.0,529.0
HSL:9206209,Mågsintie,60.305016,25.269779,"60.305016, 25.269779",D,BUS,69.0,1001.0
HSL:6170212,Päivärinteentie,60.276707,24.416505,"60.276707, 24.416505",D,BUS,52.0,516.0
HSL:6170211,Palopolku,60.274747,24.421215,"60.274747, 24.421215",D,BUS,52.0,633.0
HSL:6170210,Palopolku,60.273982,24.422243,"60.273982, 24.422243",D,BUS,51.0,518.0
HSL:1220207,Mäkelänrinne,60.19788,24.949406,"60.19788, 24.949406",A,BUS,20.0,360.0
HSL:1220205,Paavalinkirkko,60.19922,24.96206,"60.19922, 24.96206",A,BUS,21.0,177.0
HSL:1040602,Kamppi,60.168853,24.931183,"60.168853, 24.931183",A,SUBWAY,4.0,249.0
HSL:1040601,Kamppi,60.16883,24.931215,"60.16883, 24.931215",A,SUBWAY,4.0,246.0
HSL:6170201,Haapapurontie,60.262065,24.476103,"60.262065, 24.476103",D,BUS,59.0,560.0
HSL:2222601,Keilaniemi,60.175405,24.82936,"60.175405, 24.82936",B,SUBWAY,15.0,340.0
HSL:2222604,Aalto-yliopisto (M),60.184435,24.823495,"60.184435, 24.823495",B,SUBWAY,16.0,315.0
HSL:2222602,Keilaniemi,60.175433,24.829235,"60.175433, 24.829235",B,SUBWAY,17.0,460.0
HSL:2222603,Aalto-yliopisto (M),60.184516,24.823515,"60.184516, 24.823515",B,SUBWAY,,
HSL:1171180,Ilmalantori,60.20622,24.917861,"60.20622, 24.917861",A,BUS,20.0,864.0
HSL:4150501,Myyrmäki,60.261922,24.85485,"60.261922, 24.85485",B,RAIL,22.0,350.0
HSL:4150502,Louhela,60.270594,24.853341,"60.270594, 24.853341",B,RAIL,24.0,313.0
HSL:1532120,Merikorttitie,60.219949,25.130183,"60.219949, 25.130183",B,BUS,40.0,341.0
HSL:1532121,Merikorttitie,60.219903,25.130642,"60.219903, 25.130642",B,BUS,39.0,814.0
HSL:1544103,Verkkotie,60.196925,25.11273,"60.196925, 25.11273",B,BUS,43.0,1563.0
HSL:1532123,Kallvikintie,60.213508,25.132622,"60.213508, 25.132622",B,BUS,37.0,463.0
HSL:2411223,Koulumäki,60.14627,24.67182,"60.14627, 24.67182",C,BUS,37.0,1180.0
HSL:2411222,Koulumäki,60.147024,24.670733,"60.147024, 24.670733",C,BUS,37.0,1199.0
HSL:2411225,Amiraalinmäki,60.15008,24.666326,"60.15008, 24.666326",C,BUS,29.0,704.0
HSL:2411224,Soukanmyötäle,60.15183,24.66506,"60.15183, 24.66506",C,BUS,30.0,817.0
HSL:2411221,Espoonlahti (M),60.150969,24.653215,"60.150969, 24.653215",C,BUS,35.0,498.0
HSL:2411220,Näkinkaari,60.1451,24.65533,"60.1451, 24.65533",C,BUS,37.0,1035.0
HSL:1473106,Pyhätunturintie,60.23692,25.12131,"60.23692, 25.12131",B,BUS,35.0,1010.0
HSL:1473107,Siltapolku,60.23693,25.11624,"60.23693, 25.11624",B,BUS,31.0,769.0
HSL:1473108,Siltapolku,60.23681,25.11628,"60.23681, 25.11628",B,BUS,32.0,799.0
HSL:1473109,Mellunmäki (M),60.23783,25.10901,"60.23783, 25.10901",B,BUS,27.0,405.0
HSL:1532124,Kallvikintie,60.213566,25.133355,"60.213566, 25.133355",B,BUS,36.0,412.0
HSL:1473102,Kaunispääntie,60.23253,25.12857,"60.23253, 25.12857",B,BUS,36.0,389.0
HSL:1544102,Verkkotie,60.196874,25.112749,"60.196874, 25.112749",B,BUS,43.0,1568.0
HSL:1544101,Rysäkuja,60.197813,25.117414,"60.197813, 25.117414",B,BUS,39.0,1313.0
HSL:1473103,Saanatunturintie,60.23597,25.12657,"60.23597, 25.12657",B,BUS,34.0,354.0
HSL:1473104,Saanatunturintie,60.23551,25.12729,"60.23551, 25.12729",B,BUS,39.0,324.0
HSL:1544100,Rysäkuja,60.197792,25.117625,"60.197792, 25.117625",B,BUS,39.0,1322.0
HSL:1473105,Pyhätunturintie,60.237035,25.119404,"60.237035, 25.119404",B,BUS,34.0,944.0
HSL:1473101,Kaunispääntie,60.23339,25.12882,"60.23339, 25.12882",B,BUS,33.0,317.0
HSL:2411239,Espoonlahden uimah.,60.14776,24.6582,"60.14776, 24.6582",C,BUS,37.0,670.0
HSL:1310299,Katajaharju,60.16235,24.86092,"60.16235, 24.86092",A,BUS,20.0,825.0
HSL:2214291,Haukilahdensolmu,60.167968,24.771299,"60.167968, 24.771299",B,BUS,33.0,942.0
HSL:1473118,Mellunmäki (M),60.238112,25.108979,"60.238112, 25.108979",B,BUS,26.0,376.0
HSL:1473119,Fallpakka,60.23115,25.12893,"60.23115, 25.12893",B,BUS,37.0,501.0
HSL:1473113,Mellunmäki (M),60.23762,25.110412,"60.23762, 25.110412",B,BUS,28.0,448.0
HSL:1473114,Saariselän palvelut.,60.239352,25.119588,"60.239352, 25.119588",B,BUS,33.0,882.0
HSL:1473116,Saariselänt. palv.t.,60.23863,25.122559,"60.23863, 25.122559",B,BUS,,
HSL:1412197,Korvasienentie,60.274423,25.077045,"60.274423, 25.077045",B,BUS,37.0,363.0
HSL:1383159,Aulangontie,60.229465,25.000189,"60.229465, 25.000189",B,BUS,36.0,1167.0
HSL:1473110,Pallaksentie,60.23737,25.11256,"60.23737, 25.11256",B,BUS,29.0,562.0
HSL:1473111,Fallpakankuja,60.22977,25.13386,"60.22977, 25.13386",B,BUS,35.0,318.0
HSL:1473112,Fallpakankuja,60.22892,25.13384,"60.22892, 25.13384",B,BUS,37.0,421.0
HSL:2411209,Puistokartano,60.149106,24.661718,"60.149106, 24.661718",C,BUS,35.0,1002.0
HSL:1294502,Pohjois-Haaga,60.230293,24.883444,"60.230293, 24.883444",B,RAIL,16.0,313.0
HSL:2411208,Lokirinne,60.149095,24.658526,"60.149095, 24.658526",C,BUS,37.0,653.0
HSL:1532101,Satamasaarentie,60.211752,25.137133,"60.211752, 25.137133",B,BUS,35.0,998.0
HSL:1201119,Kaapelitehdas,60.162767,24.90784,"60.162767, 24.90784",A,BUS,14.0,756.0
HSL:2411205,Espoonlahdenkuja,60.14667,24.658885,"60.14667, 24.658885",C,BUS,39.0,737.0
HSL:2411204,Espoonlahdenportti,60.15267,24.65583,"60.15267, 24.65583",C,BUS,40.0,816.0
HSL:1201118,Kaapelitehdas,60.162804,24.908124,"60.162804, 24.908124",A,BUS,13.0,732.0
HSL:1201117,Crusellinsilta,60.159118,24.909428,"60.159118, 24.909428",A,BUS,17.0,346.0
HSL:9651317,Riihikallion portti,60.374858,25.017726,"60.374858, 25.017726",D,BUS,50.0,517.0
HSL:2411207,Puistokartano,60.148961,24.661566,"60.148961, 24.661566",C,BUS,35.0,1034.0
HSL:2411206,Lokirinne,60.148998,24.660094,"60.148998, 24.660094",C,BUS,39.0,758.0
HSL:9651318,Jokitie,60.377788,24.993875,"60.377788, 24.993875",D,BUS,56.0,595.0
HSL:1201116,Crusellinsilta,60.15946,24.90916,"60.15946, 24.90916",A,BUS,16.0,945.0
HSL:1201115,Saukonpaasi,60.157466,24.911552,"60.157466, 24.911552",A,BUS,13.0,120.0
HSL:2411201,Amiraalin puistotie,60.15214,24.66269,"60.15214, 24.66269",C,BUS,30.0,774.0
HSL:2411203,Espoonlahdenportti,60.153471,24.651006,"60.153471, 24.651006",C,BUS,41.0,926.0
HSL:1201113,Ruoholahti (M),60.163288,24.914176,"60.163288, 24.914176",A,BUS,8.0,395.0
